,XGCSWGS84,YGCSWGS84,UKATEGORIE
29337,11.492635489000063,48.08445759400007,3
29338,11.485076425000043,48.21019584300007,3
29340,11.480791826000027,48.20975395300008,3
29394,11.61952197100004,48.15825795600006,3
29421,11.583270606000042,48.10297592400008,3
29570,11.632126274000028,48.21958918300004,3
29581,11.667157454000062,48.12051270800004,3
29587,11.646036520000052,48.21073481700006,3
29597,11.581816404000053,48.10452860700008,2
29602,11.502298693000055,48.19287613200004,3
29749,11.64456214200004,48.12605208100007,3
29750,11.617524030000029,48.19665915000007,2
29780,11.626320691000046,48.21499441600008,3
29785,11.592538259000037,48.175998625000034,3
29799,11.581621020000057,48.10592513200004,3
29823,11.518278107000071,48.14140394800006,3
29883,11.395642645000066,48.14100557000006,3
29900,11.683706009000048,48.11835864600005,3
29916,11.60941606800003,48.15509688900005,3
29960,11.582079984000076,48.10448144800006,3
29983,11.455638059000025,48.15032561600003,3
30064,11.532613783000045,48.13297155600003,3
30079,11.419291303000024,48.14221691300003,3
30124,11.513923250000062,48.11320426900005,3
30140,11.583478668000057,48.10475354100004,3
30164,11.624803931000033,48.09241035400004,3
30171,11.54557969600006,48.17639625100002,3
30200,11.615171882000029,48.13689303800004,3
30270,11.516982322000048,48.11602118900004,3
30301,11.584920172000068,48.17732296200006,3
30307,11.600359389000062,48.16068274500003,3
30364,11.45823475800006,48.197059170000045,3
30393,11.691040883000028,48.11748613100008,3
30489,11.518290325000066,48.12048084400004,3
30515,11.625528564000035,48.09633114400003,3
30518,11.612245623000035,48.11033681700008,3
30538,11.533867268000051,48.18700589600007,3
30695,11.501644432000036,48.12590017000008,3
30739,11.59664980200006,48.16608351900004,3
30771,11.554003238000064,48.112537589000056,3
30863,11.617693083000065,48.11515100500003,3
30905,11.599277572000062,48.16135123500004,2
30955,11.47768398900007,48.14523330100008,3
30960,11.583938250000074,48.19304989300008,2
30976,11.584585126000036,48.197559313000056,3
31008,11.71332598500004,48.11101083300008,3
31009,11.487899327000036,48.09266554100003,3
31028,11.559878601000037,48.11264489100006,3
31097,11.402502163000063,48.13979915600004,3
31145,11.401667254000074,48.15774152000006,2
31162,11.64201362700004,48.12636738200007,2
31183,11.592563863000066,48.175627363000046,3
31292,11.655249308000066,48.12452700700004,3
31331,11.607748580000075,48.10899231300005,3
31333,11.535474689000068,48.11056418100002,3
31384,11.518705643000033,48.14134596500002,2
31411,11.613353002000052,48.153161485000055,3
31414,11.613652191000028,48.15264777200008,3
31447,11.598085353000045,48.16824914600005,3
31523,11.58429819400004,48.18816995600008,3
31527,11.626058917000025,48.10101891700003,3
31535,11.483835900000033,48.14496432000004,3
31537,11.621025209000038,48.10644612500005,3
31558,11.671737292000046,48.11961652000008,3
31559,11.520078402000024,48.10964414700004,3
31641,11.605585948000057,48.10873824700008,3
31661,11.593744749000052,48.176003999000045,3
31662,11.617489188000036,48.19664430700004,3
31667,11.52090780800006,48.07358275400002,3
31668,11.607360297000072,48.15593415600006,3
31697,11.599593231000028,48.10760645400006,3
31725,11.42226670900004,48.14262808500007,3
31821,11.622318383000048,48.22407030900007,3
31826,11.420598656000038,48.14240114000006,3
31863,11.607519220000029,48.10895774900007,3
31898,11.555590484000048,48.11226153900003,3
31908,11.512389770000029,48.14209436000005,2
31909,11.518863915000054,48.14136622800004,3
31912,11.514935808000075,48.10906434200008,3
31913,11.66483105100002,48.121400709000056,3
31939,11.537655518000063,48.08990161400004,3
31962,11.531455906000076,48.13197786800004,2
31982,11.58679255900006,48.10468089000005,2
31983,11.621463592000056,48.20564946300004,3
32007,11.584333093000057,48.19562720400006,3
32008,11.634570837000068,48.12730335300006,3
32027,11.510141818000022,48.12509963300005,3
32055,11.483792980000032,48.144967689000055,2
32135,11.653605495000022,48.13929101800005,3
32152,11.501754865000066,48.21440635900007,2
32159,11.534997643000054,48.20664783900003,3
32160,11.445423832000074,48.14584761800006,3
32162,11.584161232000042,48.191461428000025,3
32167,11.64635888600003,48.09648778900004,3
32331,11.633042351000029,48.12763107600006,2
32373,11.554063473000042,48.18249639100002,2
32377,11.676836113000036,48.11938141600008,3
32379,11.490676140000062,48.08480952300005,3
32380,11.610768950000022,48.18580866000008,3
32382,11.671463209000024,48.119644908000055,3
32383,11.616288781000035,48.132571031000055,3
32385,11.62034764200007,48.120661219000056,3
32481,11.60427569600006,48.10857645800007,3
32493,11.39238481700005,48.14613417900006,2
32520,11.511488385000064,48.12474758900004,2
32532,11.460238032000063,48.20756214900007,3
32533,11.551592623000031,48.18616044700008,3
32535,11.584265569000024,48.19015438600008,3
32571,11.472882010000037,48.14547833900008,3
32594,11.61123216900006,48.15438862400004,3
32616,11.533280542000057,48.18705709900007,3
32622,11.528206837000027,48.14036219500008,3
32632,11.560325022000027,48.11270286800004,3
32639,11.516901363000043,48.11339810200008,3
32679,11.624186371000064,48.138336896000055,3
32699,11.58244983800006,48.10485637800008,3
32717,11.49474215500004,48.12475066400003,3
32755,11.583914136000033,48.10190749700007,3
32762,11.623767819000022,48.21028600100004,3
32774,11.527943174000027,48.14037827200008,3
32798,11.597632984000027,48.16759104900007,3
32809,11.394039114000066,48.14797586900005,3
32822,11.61590575400004,48.128767323000034,3
32835,11.621040995000044,48.10643403800003,2
32847,11.621836145000032,48.10583675100003,3
32917,11.62441383500004,48.16332288500007,2
32923,11.615800922000062,48.13103962000008,3
32982,11.580960520000076,48.228190176000055,3
32998,11.646517224000036,48.09641636600002,3
33067,11.620223442000054,48.12032787300007,3
33077,11.397003562000066,48.13831126000008,3
33103,11.501483405000045,48.11215749100006,2
33106,11.592206562000058,48.175777289000045,3
33107,11.532255913000029,48.14009982600004,3
33242,11.492252139000072,48.09776940400008,3
33250,11.61541887200002,48.14349216100004,3
33310,11.520843807000062,48.14111766500008,3
33385,11.62176372400006,48.12996724200008,3
33406,11.615890332000047,48.13096888700005,3
33415,11.49469644000004,48.08456612500004,3
33422,11.620135136000044,48.12045567500007,3
33424,11.517389243000023,48.12410850200007,3
33438,11.620706545000075,48.20347582000005,2
33442,11.536786010000071,48.15513726200004,3
33458,11.596731982000051,48.17366999600006,2
33466,11.554824513000028,48.11226656100007,3
33470,11.582473582000034,48.10481788100003,3
33473,11.562478445000067,48.11298366800003,3
33496,11.528198323000026,48.140362743000026,3
33498,11.502075776000028,48.11215402800008,3
33512,11.576499286000058,48.11179170500003,3
33551,11.578696785000034,48.10982925600007,3
33554,11.530557988000057,48.18729348600005,3
33563,11.661570677000045,48.122420660000046,3
33568,11.576889169000026,48.11102489800004,3
33620,11.52386251300004,48.109986338000056,3
33651,11.620707736000044,48.12239584500002,3
33704,11.531965245000038,48.131879655000034,3
33707,11.524460789000043,48.14066714300003,2
33708,11.494648583000073,48.084369424000045,3
33716,11.576310584000057,48.11152940200003,3
33722,11.48468932000003,48.212740653000026,3
33727,11.528070124000068,48.13003082400007,3
33793,11.492699543000072,48.200222162000046,3
33799,11.495457188000046,48.08605238800004,3
33861,11.662467024000025,48.12221011700007,3
33862,11.539150826000023,48.17325745400007,3
33865,11.487543373000053,48.11369612100003,3
33869,11.502936546000058,48.14296948500004,3
33872,11.559139289000028,48.17604430200004,3
33873,11.61630198000006,48.113123984000026,3
33904,11.548533390000046,48.11209428500007,3
33946,11.460718076000036,48.17641841700004,3
33964,11.609057144000076,48.18425271800004,3
34025,11.471126578000051,48.20971278400003,3
34069,11.593913813000029,48.17506587700007,3
34081,11.60053835900004,48.16066131900004,3
34187,11.52334728300002,48.09050813200008,3
34205,11.528073276000043,48.07981170100004,3
34279,11.460752901000037,48.18839843600006,3
34286,11.62066513900004,48.12456920300008,2
34303,11.512364449000074,48.142097189000026,3
34310,11.58438238900004,48.18708533900008,3
34313,11.514515130000063,48.12432893800008,3
34323,11.491645136000043,48.20139568500008,3
34349,11.613727266000067,48.10472832900008,3
34351,11.559395258000052,48.112583057000045,3
34359,11.590274124000077,48.10510036100004,3
34441,11.706351622000057,48.11196804700006,3
34443,11.618853579000074,48.13726453000004,3
34446,11.612546001000055,48.11047489100008,3
34451,11.485678991000045,48.08681491900006,3
34462,11.620634491000033,48.12464257200003,3
34533,11.593679688000066,48.17588605600008,3
34540,11.53644145800007,48.11057328500005,3
34605,11.59094734200005,48.105273683000064,3
34642,11.521921534000056,48.12374949200006,2
34686,11.652930777000051,48.13941451000005,2
34733,11.621054421000052,48.10642375700007,3
34737,11.45808669300004,48.19894688800008,3
34750,11.584450487000026,48.18799007100006,3
34755,11.462116276000074,48.177107156000034,3
34763,11.523933458000045,48.10989366800004,3
34767,11.502698371000063,48.14300043900005,3
34771,11.537504364000029,48.186750827000026,3
34805,11.478770875000066,48.14520166700004,3
34828,11.49779086600006,48.21201491200002,3
34830,11.50362347600003,48.11215859100008,3
34882,11.524345673000028,48.07625195400004,3
34949,11.481943036000075,48.114855869000046,3
34975,11.537046101000044,48.15186648700006,3
34979,11.491311277000024,48.20162772600003,3
34986,11.614977319000047,48.12947630700006,3
35006,11.516956038000046,48.12379836600008,3
35007,11.65429427600003,48.12474622800005,3
35010,11.616452476000063,48.13342510900002,2
35022,11.626406361000022,48.19910041900005,3
35024,11.516902711000055,48.11337462400007,3
35057,11.645036786000048,48.09026286100004,2
35110,11.47674919800005,48.11545983900004,3
35114,11.541285419000076,48.110790534000046,2
35115,11.403763662000074,48.12820881800008,2
35142,11.649092039000038,48.10554639200007,3
35164,11.564182793000043,48.17604520900005,3
35178,11.478966975000048,48.14519568400004,3
35208,11.403528986000026,48.159163930000034,3
35217,11.471952951000048,48.14542345900002,3
35281,11.510787270000035,48.12501196100004,3
35292,11.54769789900007,48.11203191200008,3
35326,11.64553750500005,48.12592102900004,3
35355,11.481341690000022,48.08812481000008,3
35369,11.488494105000028,48.09527127400003,3
35390,11.58429932100006,48.189747485000055,3
35427,11.626101768000067,48.198616867000055,2
35446,11.52017411600002,48.123751524000056,3
35495,11.534509678000065,48.13855688900002,3
35496,11.61588356900006,48.130969926000034,3
35501,11.527380317000052,48.14041419200004,3
35544,11.502907677000051,48.214934562000046,3
35595,11.50242535600006,48.11206526600006,3
35640,11.615953151000042,48.13088532900008,3
35643,11.587073005000036,48.21039605200008,3
35760,11.579416114000026,48.108255386000046,3
35773,11.663065182000024,48.12200527200008,3
35779,11.487404566000066,48.08644338900008,3
35782,11.596471095000028,48.16314060100007,3
35796,11.394828808000057,48.13764425300008,2
35807,11.541561628000068,48.09735159900004,2
35815,11.536513266000044,48.110573919000046,2
35836,11.445720298000026,48.20395868400004,3
35862,11.584293572000036,48.18822230200004,3
36003,11.49134612900002,48.20158817600003,3
36005,11.548844724000048,48.074396818000025,2
36072,11.394913494000036,48.13761813900004,3
36087,11.518050681000034,48.124020210000026,3
36090,11.546190911000052,48.17629861300002,3
36098,11.517389243000023,48.12410850200007,3
36104,11.50881060100005,48.12528212600006,3
36131,11.539836643000058,48.20333437000005,3
36184,11.53058257300006,48.18735918100003,3
36208,11.49266095400003,48.084455856000034,3
36229,11.41973673900003,48.17067627200004,3
36238,11.683739203000073,48.11848219400008,3
36246,11.493333146000056,48.14404429000008,3
36298,11.537651461000053,48.089896512000045,3
36308,11.60388332900004,48.108524902000056,2
36364,11.638267892000044,48.216085588000055,3
36375,11.600483961000066,48.16070008200006,3
36509,11.398804907000056,48.13498620000007,3
36511,11.518708528000047,48.123934434000034,3
36577,11.584348405000071,48.19572190000008,3
36640,11.622353912000053,48.20745663600008,3
36641,11.619425017000026,48.20162195700004,3
36644,11.618096432000073,48.11058971300008,3
36647,11.496019121000074,48.19424488300008,2
36694,11.527749190000064,48.14038992000008,2
36717,11.584299517000034,48.189744974000064,3
36774,11.628467682000064,48.20248860600003,2
36785,11.482016834000037,48.11484053200007,3
36903,11.701074736000066,48.11316945000005,3
36911,11.51684939000006,48.11597582400003,3
36919,11.537501128000033,48.18675107800004,3
36924,11.502969261000032,48.14331173600005,2
36987,11.531513544000063,48.14014862900007,3
37035,11.453116691000048,48.13565157200002,2
37063,11.585098629000072,48.18004797000003,3
37084,11.584389349000048,48.18696441900005,3
37086,11.534120251000047,48.13589642900007,3
37089,11.52200519400003,48.189818350000046,3
37096,11.646278726000048,48.096352325000055,3
37105,11.620064701000048,48.12028623400005,2
37111,11.488445383000055,48.08609086500008,3
37117,11.52246849900007,48.10990906200004,3
37118,11.451960563000055,48.20446927400008,3
37119,11.457669023000053,48.20583154800005,3
37134,11.615270111000028,48.13682416300002,3
37268,11.614441989000056,48.11150336300005,3
37270,11.624140648000036,48.19551100100006,3
37343,11.52821504700006,48.08003687500008,3
37424,11.708283478000055,48.11158058000007,3
37446,11.451630102000024,48.14669194800008,3
37448,11.542851686000065,48.20082645100007,3
37450,11.589362781000034,48.17721674200004,3
37508,11.471847872000067,48.14546064500007,3
37513,11.429119642000046,48.177618860000045,2
37529,11.484990787000072,48.21186531500008,3
37531,11.53796544100004,48.16764394400008,3
37570,11.578600207000022,48.11044113200006,3
37585,11.44434751600005,48.14569056400006,3
37590,11.617493990000073,48.13063957700008,3
37594,11.548874581000064,48.11221488400008,3
37612,11.584750774000042,48.18410665800008,3
37615,11.567742795000072,48.112729184000045,3
37658,11.405657710000073,48.12805568100004,2
37665,11.599362149000058,48.10755850100002,3
37694,11.61834675500006,48.190838238000026,3
37696,11.403838088000043,48.13998366200008,3
37748,11.634632080000074,48.127290921000046,3
37757,11.502354060000073,48.11215603600005,3
37769,11.579599233000067,48.10788774200006,3
37775,11.53760932800003,48.225697197000045,3
37777,11.590386013000057,48.176244420000046,3
37794,11.616151557000023,48.13105170400007,3
37809,11.501218203000064,48.21408144900005,3
37847,11.395082384000034,48.14213780600005,2
37860,11.617884937000042,48.11114904800007,3
37865,11.46042254300005,48.18350761300008,3
37866,11.554372385000022,48.18204575600004,3
37868,11.548140490000035,48.17627868900007,3
37871,11.522605628000065,48.14083790000007,3
37872,11.603947000000062,48.10853381900006,3
37873,11.485635580000064,48.20840349600008,3
37904,11.521826545000067,48.12611371000003,2
38034,11.61872254700006,48.10893279700008,3
38039,11.700811818000034,48.11325842800005,3
38041,11.604297495000026,48.17990008000004,3
38072,11.536163551000072,48.18690895000003,2
38120,11.615072282000028,48.13642782900007,3
38213,11.479959250000036,48.20960914200003,3
38229,11.491211943000051,48.14425939100005,3
38231,11.707182637000074,48.11193682200008,3
38275,11.393929907000029,48.14616874400008,3
38280,11.58433969300006,48.18922925000004,3
38321,11.616146678000064,48.13092959000005,3
38383,11.617793521000069,48.11534644700004,3
38387,11.531874892000076,48.13182386600005,3
38440,11.57861686800004,48.10978457700002,3
38471,11.479643029000044,48.08859331300005,3
38477,11.487299485000053,48.08601868300008,3
38506,11.541279018000068,48.10086312600004,3
38511,11.582630616000074,48.10404227700008,3
38579,11.586946504000023,48.10468562500006,3
38625,11.622703339000054,48.12973297800005,3
38629,11.479507554000064,48.14517888000007,3
38664,11.563828871000055,48.17605048600007,3
38700,11.671276800000044,48.11966627200008,2
38878,11.502166740000064,48.143341270000064,2
38885,11.622674747000076,48.13778912300006,3
39006,11.620526718000065,48.106799696000046,3
39009,11.489682629000072,48.11325498400004,3
39012,11.53722231000006,48.14988099800007,3
39015,11.613028599000074,48.18797074200006,3
39016,11.44333524600006,48.14555872400008,3
39036,11.524133646000053,48.10989317800005,3
39037,11.487426672000026,48.08595783100003,3
39050,11.663146506000032,48.121876504000056,3
39056,11.645365573000047,48.08648945200008,3
39072,11.621045241000049,48.137494840000045,1
39106,11.444742899000062,48.14574825900007,3
39114,11.599054415000069,48.16948820500005,2
39326,11.585210333000076,48.20075993500007,3
39337,11.428162807000035,48.204548835000026,3
39343,11.405080351000038,48.16063692300003,2
39352,11.595322993000025,48.10647317600007,3
39353,11.633281000000068,48.21033945000005,1
39355,11.533656793000034,48.18702525400005,3
39366,11.614385077000064,48.11159390500006,3
39369,11.625574705000076,48.19778011500006,3
39375,11.611171704000071,48.18634544800005,3
39411,11.453149031000066,48.16736361700004,2
39432,11.533869129000038,48.18700572800003,3
39436,11.49898653200006,48.21269523800004,3
39464,11.593558706000069,48.10608969500004,3
39544,11.617954755000028,48.13055982700007,3
39553,11.551553891000026,48.186228303000064,3
39577,11.538570166000056,48.171106070000064,3
39660,11.575073115000066,48.10957758200004,3
39665,11.61615259100006,48.13092869500008,3
39668,11.507772342000068,48.11247318300008,3
39672,11.460679666000033,48.17648970800008,3
39689,11.569440790000044,48.17713616000003,3
39692,11.576157386000034,48.11145971000008,3
39768,11.536509528000067,48.15076472300007,3
39800,11.43320430500006,48.15119885100006,2
39849,11.468846384000074,48.20967936400008,3
39866,11.557927113000062,48.11241201100007,3
39868,11.534269744000028,48.14007700600007,3
39971,11.613626838000071,48.10426834300006,3
39999,11.598074346000033,48.16201983800005,3
40001,11.58585745800002,48.20317566700004,3
40006,11.491079125000056,48.20204007400008,3
40008,11.541130704000068,48.09417856600004,3
40009,11.69844475900004,48.11408656400005,3
40013,11.56978123500005,48.11149543600004,3
40068,11.627649881000025,48.21765095300003,3
40136,11.614457454000046,48.19154432400006,3
40138,11.596330511000076,48.17956316900006,3
40147,11.593665768000053,48.17578785200004,3
40155,11.618311111000024,48.130571369000045,2
40168,11.620206806000056,48.12028995000002,3
40169,11.528184812000063,48.13009152300003,3
40178,11.59762779700003,48.17321637100008,3
40181,11.537635477000038,48.08987641500005,3
40200,11.481438538000075,48.114960715000045,3
40203,11.615514304000044,48.13510413000006,3
40208,11.548800693000032,48.17614381000004,3
40326,11.533708611000066,48.09061281700008,3
40357,11.584690068000045,48.18461779000006,3
40386,11.415835363000042,48.168069770000045,3
40393,11.554263812000045,48.18220414300004,3
40400,11.536579121000043,48.14716821700006,3
40404,11.529175190000046,48.11007271600005,3
40439,11.521455454000034,48.12553083400008,3
40489,11.393127985000037,48.137086683000064,3
40520,11.627291641000056,48.129040333000034,3
40524,11.615715315000044,48.190196212000046,3
40534,11.616127806000064,48.132132480000045,3
40536,11.620799419000036,48.12374033300006,3
40575,11.598863323000046,48.10745498600005,2
40606,11.617808474000071,48.11537653700003,3
40693,11.534681491000072,48.139942545000046,2
40716,11.599570764000076,48.107601792000025,3
40719,11.536851367000054,48.14926583100004,3
40720,11.487522709000077,48.20947624400003,2
40723,11.576245645000029,48.11155197300008,3
40724,11.585358003000067,48.17844289400006,3
40742,11.460708433000036,48.18873160100002,3
40780,11.641926445000024,48.12646486600005,3
40895,11.485250034000046,48.20803393400007,3
40925,11.471126578000051,48.20971278400003,3
40928,11.474649170000076,48.11530504000008,3
40944,11.634644064000042,48.21837488300008,3
40962,11.529858087000036,48.217856321000056,3
41014,11.55173898000004,48.18599302600006,3
41038,11.660523487000034,48.09106171000008,3
41080,11.534316786000034,48.14001993300008,2
41138,11.418826559000024,48.169891086000064,3
41149,11.610036728000068,48.154923635000046,3
41152,11.607497730000034,48.15596276200006,3
41167,11.58247607800007,48.104813834000026,3
41184,11.630931565000026,48.16991044100007,3
41225,11.592966599000022,48.105902642000046,3
41271,11.416448228000036,48.14181234600005,3
41290,11.567877791000058,48.17667160500008,3
41294,11.451151863000064,48.20443585700008,3
41322,11.603036392000035,48.17874029300003,3
41347,11.661539487000027,48.090702718000045,3
41422,11.449409075000062,48.14638384400007,3
41435,11.595369154000023,48.17436948300008,3
41437,11.418636308000032,48.14212455800004,3
41528,11.604268897000054,48.15717728000004,3
41537,11.554777690000035,48.086854738000056,2
41542,11.57903734300004,48.109025108000026,3
41562,11.536281464000067,48.225666209000046,2
41629,11.537717505000046,48.08997954800003,3
41648,11.566772380000032,48.112804794000056,3
41706,11.479391452000073,48.08863492000006,3
41707,11.541623074000029,48.098657006000046,2
41711,11.645049602000029,48.09226261700008,3
41721,11.616464995000058,48.13088135700008,3
41786,11.617373904000033,48.11481099400004,2
41797,11.519195625000066,48.14123670600002,3
41801,11.518803475000029,48.14129197300008,3
41810,11.51716847700004,48.11224217900008,3
41816,11.619057413000064,48.11817864400008,2
41828,11.656507499000044,48.12416751600006,3
41836,11.491443679000042,48.20147747800007,3
41906,11.497098235000069,48.12513078600006,3
41935,11.467081854000073,48.11467808700007,1
41941,11.555384416000038,48.08812245200005,2
41945,11.51913589800006,48.12205615700003,3
41976,11.413912081000037,48.16681224200005,3
41981,11.481933129000026,48.12373551400003,3
41995,11.517526625000071,48.11126893300008,3
41998,11.429514368000072,48.183155044000046,3
42008,11.615377041000045,48.12977462500004,2
42012,11.518705428000032,48.121273976000055,3
42015,11.48768151400003,48.20589506100004,3
42018,11.436501789000031,48.144607802000046,3
42022,11.539570602000026,48.092122302000064,2
42027,11.460706447000064,48.17644000000007,2
42031,11.467173861000049,48.11468487900004,3
42032,11.539509863000037,48.11349538800005,3
42046,11.420573648000072,48.17125595100004,3
42064,11.501372529000037,48.12589199500008,3
42079,11.507818373000076,48.11247991700003,3
42179,11.654257985000072,48.124847725000045,3
42185,11.634216468000034,48.12746759500004,3
42193,11.49206104600006,48.097486048000064,2
42197,11.59657129200002,48.10681700200007,3
42269,11.518502733000048,48.14137297700007,3
42283,11.61608050500007,48.146307515000046,3
42343,11.399058558000036,48.15522428400004,2
42350,11.551317140000036,48.22660289500004,3
42364,11.70922928300007,48.11138438400008,3
42383,11.616302466000036,48.14800061000005,3
42424,11.64053390600003,48.21425730400006,3
42484,11.620206806000056,48.12028995000002,2
42553,11.534780359000024,48.18700558300003,3
42565,11.555039024000052,48.112355570000034,3
42586,11.567833920000057,48.10213089500007,3
42610,11.517703668000024,48.11119268800008,3
42625,11.433792976000063,48.144235483000045,3
42652,11.683689428000037,48.13782976800008,3
42658,11.456799803000024,48.16526588700003,3
42695,11.683509521000076,48.118383900000026,3
42702,11.600215333000053,48.16078372800007,3
42711,11.539987576000044,48.17980810700004,3
42724,11.562634669000031,48.09197074700006,3
42759,11.417792637000048,48.15509034200005,3
42783,11.528170680000072,48.140364525000045,3
42807,11.695165263000035,48.11547548400006,3
42817,11.502223402000029,48.112155253000026,3
42828,11.530521065000071,48.08223825600004,3
42834,11.601236683000025,48.16004871400003,3
42876,11.683617947000071,48.11836996400008,3
42883,11.407349643000032,48.176518698000045,3
42885,11.61336927900004,48.10429343000004,3
42909,11.622933585000055,48.10506225000007,3
42917,11.591513071000064,48.17617745900003,3
42926,11.50338988900006,48.14327988600007,3
42939,11.460458002000053,48.18956135800005,3
42969,11.522105150000073,48.14097630100008,3
42974,11.58410619700004,48.19399081100005,3
42979,11.584753065000028,48.184078775000046,3
42985,11.58459798100006,48.184418709000056,3
43074,11.436847311000063,48.19585048600004,3
43085,11.501704425000073,48.192923765000046,3
43122,11.617621186000065,48.11501137900007,3
43197,11.516985515000044,48.11587716600008,3
43205,11.55842977800006,48.17585411700002,3
43250,11.582299160000048,48.10453719900005,3
43324,11.479262000000062,48.12367968800004,3
43357,11.595254114000056,48.106459846000064,3
43386,11.51803671600004,48.119908689000056,3
43418,11.511445606000052,48.12492253400006,3
43429,11.53158183100004,48.08289775200007,3
43437,11.599578227000052,48.107603340000026,3
43479,11.490297823000049,48.08501189200008,3
43496,11.485130385000048,48.20800431200007,3
43569,11.619260110000027,48.22509110200008,3
43574,11.622199256000044,48.12981597700008,3
43576,11.599953859000038,48.17105896100002,3
43637,11.528151018000074,48.14036579200008,3
43707,11.533718543000075,48.18701930500004,3
43708,11.596489099000053,48.10677808500003,2
43711,11.581167192000066,48.17751422300007,3
43714,11.58018908300005,48.10689571000007,3
43715,11.597250589000057,48.16703594000006,3
43718,11.530850805000057,48.13119731500007,3
43743,11.513857074000043,48.11329252400003,3
43758,11.64455741000006,48.211768998000025,3
43762,11.579943662000062,48.10757107000006,3
43803,11.585114912000051,48.17987636600003,3
43820,11.576412877000053,48.111822663000055,2
43886,11.43164787400002,48.20434102600007,2
43897,11.584456897000052,48.10472585000008,3
43918,11.518685896000022,48.12123848300007,3
43944,11.619076069000071,48.10815897100008,3
43958,11.494527960000028,48.08435623300005,3
43980,11.53384765000004,48.14010349400007,3
44023,11.620069606000072,48.12029668300005,3
44029,11.612494296000024,48.18807205300004,2
44066,11.518812234000052,48.14137358900008,2
44076,11.584966548000068,48.180321419000045,3
44078,11.587068428000066,48.210372415000045,2
44107,11.620540292000044,48.12453270000003,3
44156,11.634572121000076,48.12730310000006,3
44163,11.416312271000038,48.16838929500005,3
44180,11.617043869000042,48.130792676000056,3
44184,11.646322214000064,48.09642872900008,3
44191,11.584283922000054,48.18994250400005,3
44193,11.507838078000075,48.11257507100004,3
44200,11.633043868000073,48.22825571800007,1
44201,11.558179497000026,48.11243514400008,3
44203,11.540286117000052,48.09310762200005,3
44204,11.540686957000048,48.18634211400007,2
44237,11.506787733000069,48.125389649000056,3
44321,11.534382811000055,48.09058759000004,3
44349,11.573472691000063,48.178182615000026,3
44352,11.479328228000044,48.14518480500004,3
44373,11.52017411600002,48.123751524000056,3
44402,11.61627726100005,48.11309641900005,3
44433,11.530184825000047,48.22457185300004,3
44440,11.54141074000006,48.096353340000064,3
44450,11.502102631000072,48.11215425100005,3
44473,11.458078178000052,48.20086121000002,3
44487,11.617788325000047,48.11533621800004,3
44505,11.615048221000052,48.19270788900008,3
44531,11.64851522400005,48.13917151300007,3
44552,11.608660241000052,48.18387479100005,3
44559,11.52369483700005,48.07572083300005,3
44605,11.585457960000042,48.20103570300006,3
44607,11.61453521200002,48.13833655000008,3
44618,11.582346707000056,48.17751936800005,3
44630,11.648771710000062,48.08357945800003,3
44645,11.502996709000058,48.142963079000026,3
44679,11.518962375000058,48.123902741000045,3
44685,11.478604329000063,48.14520675000006,3
44706,11.482794701000046,48.14504601700003,3
44742,11.52827982900004,48.13014181200003,3
44746,11.676846529000043,48.11950669400005,3
44762,11.600002135000068,48.17131538000008,3
44763,11.585847097000055,48.17751182800004,3
44768,11.518573869000022,48.12395124600005,3
44796,11.39382044100006,48.14511223900007,2
44855,11.512796405000074,48.21986700700006,3
44866,11.51705841000006,48.066898320000064,3
44870,11.526095914000052,48.07762214300004,2
44871,11.584733764000076,48.18431379500004,3
44874,11.453840688000072,48.16668742300004,3
44876,11.619604370000047,48.19110719900005,3
44878,11.576519952000067,48.11178417900004,3
44881,11.520274976000051,48.12405583800006,3
44893,11.617403722000065,48.11460315000005,3
44940,11.526066608000065,48.077592784000046,3
45004,11.617292071000064,48.11465525600005,3
45007,11.523047719000033,48.14078900800007,3
45031,11.645025351000072,48.089515609000046,3
45082,11.490257246000056,48.09656410700006,3
45107,11.477275343000032,48.115493496000056,3
45121,11.459677137000028,48.191038545000026,3
45124,11.613772032000044,48.188677107000046,3
45214,11.597318049000023,48.17327503200005,3
45306,11.461280189000036,48.18162683000003,3
45393,11.58852358100006,48.094094692000056,2
45433,11.456850313000077,48.16532732100006,3
45444,11.490465546000053,48.08490732000007,3
45479,11.465243835000024,48.20908291400008,3
45561,11.604021893000038,48.10854430800004,3
45583,11.584220724000032,48.19576765900007,3
157788,11.599528084000042,48.12530979300004,3
157891,11.483101681000052,48.12438863400007,3
157980,11.666960075000077,48.12387221400007,3
158038,11.529219315000034,48.100282752000055,3
158040,11.495163973000048,48.12805829500007,3
158042,11.623989006000045,48.14051397300005,3
158044,11.58494997300005,48.15830341000003,3
158056,11.612800505000052,48.115929709000056,3
158057,11.56118701400004,48.22004330000004,3
158070,11.59197683700006,48.14066356300003,3
158071,11.694280344000047,48.13338877500007,3
158086,11.529296749000023,48.17851854500003,3
158099,11.587310904000049,48.18786986600002,3
158104,11.532017729000074,48.18462019000003,3
158106,11.552417038000044,48.13490322400003,3
158107,11.479376813000044,48.123777191000045,3
158109,11.525558061000028,48.084354889000046,3
158110,11.567026096000063,48.14070139600005,3
158130,11.566707197000028,48.13655576100008,3
158137,11.56440103500006,48.20886688500008,3
158139,11.615590619000043,48.14891527300006,2
158140,11.518191631000036,48.14011554300004,3
158142,11.630715068000027,48.118718288000025,3
158147,11.549577422000027,48.14592262200006,3
